id,title,miaosu,user,column,touxiang,link
108767461,4万亿陪他们长大，1万亿陪他们变老,“穿透资金流动中的人和事” 4万亿陪他们长大，1万亿陪他们变老 作者：贝姐 编辑：老胡 2018年初春，搭乘红眼航班从加州飞到香港的贾先生度过了忐忑不安的几天，他知道此程决定生死。 在和大佬会面的前几天，在一间望得见维多利亚港的酒店房间里，他见了几位从内地赶过来的乐视旧部，一起吃了顿家...,雪贝财经,,"community/20183/1523277555480-1523277555637.jpeg,community/20183/1523277555480-1523277555637.jpeg!180x180.png,community/20183/1523277555480-1523277555637.jpeg!50x50.png,community/20183/1523277555480-1523277555637.jpeg!30x30.png",/4540107708/108767461
id,title,miaosu,user,column,touxiang,link
108762175,零售金融周报（6.4-6.10）房贷利率再创新高 南京首套房贷直逼6%,据融360数据统计，上周（6.4-6.10）房贷利率继续上升，首套和二套房贷利率分别环比上升0.6BP和0.3BP。上升最明显的城市为南京，其首套房贷和二套房贷利率分别环比上升5.8BP和1.5BP。 上周（6.4-6.10）理财市场产品收益率波动较小。宝宝理财平均预期收益率为4.03%，较前一周上升3BP；银行理财的平...,融360大数据研究院,房产,"community/20182/1522146627558-1522146630508.jpg,community/20182/1522146627558-1522146630508.jpg!180x180.png,community/20182/1522146627558-1522146630508.jpg!50x50.png,community/20182/1522146627558-1522146630508.jpg!30x30.png",/7630587018/108762175
id,title,miaosu,user,column,touxiang,link
108764950,“独角兽”会成为“毒角兽”？,关于这类产品各路大V已经解读了很多，同时出现了许多不一样的声音。这是一个好的现象，相反当市场中一致性预期太强烈时要注意风险，理性的探讨总比盲目的一致性好。 什么是“独角兽”基金？ 什么是CDR? 关于“独角兽”基金的几个关键点： 1.关于“独角兽”基金的一个重中之重的问题在于基金的拿货...,西西里少尉,基金,"community/20185/1528686023992-1528686024304.jpg,community/20185/1528686023992-1528686024304.jpg!180x180.png,community/20185/1528686023992-1528686024304.jpg!50x50.png,community/20185/1528686023992-1528686024304.jpg!30x30.png",/3617034306/108764950
id,title,miaosu,user,column,touxiang,link
108713992,中国国旅调研纪要：免税如同可以低成本扩张的机场,"<a href=""http://xueqiu.com/n/今日话题"" target=""_blank"">@今日话题</a> <a href=""http://xueqiu.com/S/SH601888"" target=""_blank"">$中国国旅(SH601888)$</a> <a href=""http://xueqiu.com/S/SH600009"" target=""_blank"">$上海机场(SH600009)$</a> <a href=""http://xueqiu.com/S/SH600004"" target=""_blank"">$白云机场(SH600004)$</a> 引导境外消费回流，打开国内免税千亿市场空间 中国目前是全球最大的奢侈品消费群体，并呈现持续较快成长。据德国《世界 报》网站 2017 年 12月 20日报道，根据贝恩公司和意大利奢侈品行业协会 20 日公布的一项调查结果...",白发林奇,沪深,"community/20181/1518720026316-1518720026588.jpeg,community/20181/1518720026316-1518720026588.jpeg!180x180.png,community/20181/1518720026316-1518720026588.jpeg!50x50.png,community/20181/1518720026316-1518720026588.jpeg!30x30.png",/2442105821/108713992
id,title,miaosu,user,column,touxiang,link
108767720,融创股东大会游记,"今天上午融创股东大会，在合肥万达文华酒店召开，我作为一名小股东，也参加了这次大会。题目为什么取游记，因为融创向与会股东送福利，给了张万达乐园的票，我主要来玩了一圈<img src=""//assets.imedao.com/ugc/images/face/emoji_01_smile.png"" title=""[笑]"" alt=""[笑]"" height=""24"" /> 作为一直关注融创的投资者，大会上没有太多新内容，这里不再细表，肯定有雪友会整理出详细的纪要。大公司战略定下来...",别买贵,沪深,"community/20177/1504105239568-1504105239750.jpeg,community/20177/1504105239568-1504105239750.jpeg!180x180.png,community/20177/1504105239568-1504105239750.jpeg!50x50.png,community/20177/1504105239568-1504105239750.jpeg!30x30.png",/7924254038/108767720
id,title,miaosu,user,column,touxiang,link
108694951,如何靠股息率赚钱？,"<a href=""http://xueqiu.com/k?q=%23%E6%B5%81%E6%B5%AA%E8%A1%8C%E6%98%9F%E6%8A%95%E8%B5%84%E5%A4%87%E5%BF%98%E5%BD%95%23"" target=""_blank"">#流浪行星投资备忘录#</a> 股息率专题-第15篇 这个专题写了将近4个月，足见“高股息率策略”是笔者的真爱。 这是最后一篇了。 一、先回答：如何靠股息率赚钱？ 【步骤一、定量】在5-10年的跨度上，找到持续高分红（分红比率&gt;50%）的企业，最好分红呈明显的增长趋势（没有增长趋势，要更高的股息率...",流浪行星,沪深,"community/20143/1398261361517-1398263804686.png,community/20143/1398261361517-1398263804686.png!180x180.png,community/20143/1398261361517-1398263804686.png!50x50.png,community/20143/1398261361517-1398263804686.png!30x30.png",/1193805304/108694951
id,title,miaosu,user,column,touxiang,link
108699939,好股票、好价格，坐等企业成长--专访价值坚守者自由老木头,红刊财经 何艳 最近，A股市场的表现颇有一番“熊途漫漫”的滋味，在“关灯吃面”再度成为一种“风尚”之际，也有部分投资者异常坚定，逆向选择、越跌越买的行为印证了其进行价值投资的逻辑。“近期股价的大幅下跌实际上给投资者提供了较好的买入时机”，雪球私募复利沃德壹号基金经理自由老木头（...,证券市场红周刊,沪深,"community/20133/1364978745677.png,community/20133/1364978745677.png!180x180.png,community/20133/1364978745677.png!50x50.png,community/20133/1364978745677.png!30x30.png",/2994748381/108699939
id,title,miaosu,user,column,touxiang,link
108749380,聊聊调仓操作的想法,"17年减持消费、地产陆续加仓金融，18年增持机场、消费。 很多球友说这是赌博，价投不应该是抱着股票天长地久，调仓是对原本公司理解不足? 其实我对这些公司基本面理解还是超越市场99.9%的人，去年丹神 <a href=""http://xueqiu.com/n/丹书铁券"" target=""_blank"">@丹书铁券</a> 卖飞中国平安感到可惜的时候我就和他提到他那99%(<a href=""http://xueqiu.com/S/SH600004"" target=""_blank"">$白云机场(SH600004)$</a> )后劲很猛，...",逻辑是基石,沪深,"community/20173/1491058234115-1491058250628.jpg,community/20173/1491058234115-1491058250628.jpg!180x180.png,community/20173/1491058234115-1491058250628.jpg!50x50.png,community/20173/1491058234115-1491058250628.jpg!30x30.png",/6950898743/108749380
id,title,miaosu,user,column,touxiang,link
108726851,记MSCI后首份英文版年报——洋河股份,6月11日洋河股份发出一个英文年报，乍一看眼前一亮。难道洋河股份国际化业务有巨大动作了？虽然公司今年一季度4亿收购智利第二大葡萄酒企VSPT集团12.5%股份，但是因为这个小收购业务就出一份英文年报，那是完全没必要的——A股上市公司很多，国际收购业务也不少，真没见过几个上市公司因国际收购...,小芝D,沪深,"community/20183/1524380881163-1524380881394.jpeg,community/20183/1524380881163-1524380881394.jpeg!180x180.png,community/20183/1524380881163-1524380881394.jpeg!50x50.png,community/20183/1524380881163-1524380881394.jpeg!30x30.png",/1655400419/108726851
id,title,miaosu,user,column,touxiang,link
108747863,宜宾五粮液股份有限公司/投资者关系活动,"<a href=""http://xueqiu.com/S/SZ000858"" target=""_blank"">$五粮液(SZ000858)$</a> 时间：2018年6月8日9:00-12:00（2017年度股东大会） 地点：五粮液公司怡心园会议厅 来访人员：招商证券、方正证券、广发证券、天风证券、申万宏源证券、中信证券、泰康资管、华夏基金、汇添富基金等机构投资者、分析师、研究员及个人投资者等 出席接待人员：刘中国（公司董事...",静修身俭养德,沪深,"community/20172/1488355084487-1488355084774.jpg,community/20172/1488355084487-1488355084774.jpg!180x180.png,community/20172/1488355084487-1488355084774.jpg!50x50.png,community/20172/1488355084487-1488355084774.jpg!30x30.png",/1708280333/108747863
id,title,miaosu,user,column,touxiang,link
108752032,教育资产证券化热潮持续 持续看好教育行业板块,【今日财豹】中国政府全面提高教育质量和促进教育公平，在一系列政策推动下，职业教育将迎来高速发展期，随着资本的不断注入，教育资产证券化热潮持续。 教育投资保持高增长 中产阶级消费成主力 2017年，中国教育行业合计吸引近130亿美元的投资，较2016年增长近一倍。其中，投资额最高的K12中小幼...,财经豹社,沪深,"community/20181/1517471111240-1517471117946.jpg,community/20181/1517471111240-1517471117946.jpg!180x180.png,community/20181/1517471111240-1517471117946.jpg!50x50.png,community/20181/1517471111240-1517471117946.jpg!30x30.png",/9963348609/108752032
id,title,miaosu,user,column,touxiang,link
108753666,【原创】一个资深韭菜必须懂！生而脆弱！逃不掉的金融危机轮回——5分钟看穿金融本质,原创声明 声明：本公众号全部内容均为作者原创，禁止转载。如有交流兴趣，可通过公众号沟通或留言。 【原创逗趣】一个资深韭菜必须懂！生而脆弱！逃不掉的金融危机轮回——5分钟看穿金融本质 宋光磊，2018年6月12日 作为一名资深韭菜，必须得有专业精神！ 谈金融危机，我们先采访一下受害者，解锁...,宋光磊,沪深,"community/20184/1526459459316-1526459459865.jpg,community/20184/1526459459316-1526459459865.jpg!180x180.png,community/20184/1526459459316-1526459459865.jpg!50x50.png,community/20184/1526459459316-1526459459865.jpg!30x30.png",/1701036546/108753666
id,title,miaosu,user,column,touxiang,link
108744883,金禾实业基本面资料整理,一、公司介绍 安徽金禾实业股份有限公司是一家主要从事精细化工产品和基础化工产品生产、研发和销售的国家高新技术企业，拥有近100项国家专利和一系列的非专利技术，在自主创新、专利技术方面，均处于同行业领先地位。公司地处距离南京市50公里的安徽省来县。 食品添加剂产品主要包括乙酰磺胺酸钾...,救生队山姆队长,沪深,"community/20155/1434007485090-1434007501354.jpg,community/20155/1434007485090-1434007501354.jpg!180x180.png,community/20155/1434007485090-1434007501354.jpg!50x50.png,community/20155/1434007485090-1434007501354.jpg!30x30.png",/7040548394/108744883
id,title,miaosu,user,column,touxiang,link
108762175,零售金融周报（6.4-6.10）房贷利率再创新高 南京首套房贷直逼6%,据融360数据统计，上周（6.4-6.10）房贷利率继续上升，首套和二套房贷利率分别环比上升0.6BP和0.3BP。上升最明显的城市为南京，其首套房贷和二套房贷利率分别环比上升5.8BP和1.5BP。 上周（6.4-6.10）理财市场产品收益率波动较小。宝宝理财平均预期收益率为4.03%，较前一周上升3BP；银行理财的平...,融360大数据研究院,房产,"community/20182/1522146627558-1522146630508.jpg,community/20182/1522146627558-1522146630508.jpg!180x180.png,community/20182/1522146627558-1522146630508.jpg!50x50.png,community/20182/1522146627558-1522146630508.jpg!30x30.png",/7630587018/108762175
id,title,miaosu,user,column,touxiang,link
108761678,房企销售业绩破3000亿！有多少购房者相信房价还能再往上涨？,今年一月到五月份房企的销售数据出来了，其中大房企的销售业绩纷纷有所增长，甚至有破3000亿的情况。房企前100名销售总体规则则突破了3.47亿，同比增长33.5%。数据一目了然，房市真的降温了吗？ 不管房市降温没降温，永远都是有人在买房的。 实际上，现在不被看好的房子主要是建在经济发展一般，...,诸葛找房,房产,"community/20176/1499939095323-1499939098624.jpeg,community/20176/1499939095323-1499939098624.jpeg!180x180.png,community/20176/1499939095323-1499939098624.jpeg!50x50.png,community/20176/1499939095323-1499939098624.jpeg!30x30.png",/4590929237/108761678
id,title,miaosu,user,column,touxiang,link
108760408,这个一线城市，房价涨疯了！,文 | T教授 2018年以来，香港房价不仅大幅跑赢恒生指数，还再度荣登“全球头条”。 据华尔街日报报道，莱坊国际全球房价指数显示，截至今年3月，香港房价同比上涨15%，高踞全球各大住宅市场之首。 而从2008年莱坊国际推出该项指数以来，香港已有10次问鼎榜首。这表现确实很符合大家印象中的香港。...,天天说钱,房产,"community/20180/1516081286759-1516081512485.jpg,community/20180/1516081286759-1516081512485.jpg!180x180.png,community/20180/1516081286759-1516081512485.jpg!50x50.png,community/20180/1516081286759-1516081512485.jpg!30x30.png",/4918059469/108760408
id,title,miaosu,user,column,touxiang,link
108756652,行业研究丨房地产行业政策风险分析预测——基于商业地产的分析,摘要 在经济平稳运行、消费稳定增长的背景下，商业地产市场整体发展态势良好。但商业地产问题也比较突出：局部区域内城市间布局失衡，区域内供需关系失衡，融资瓶颈制约大，由此形成了城市群在商业地产上行业政策风险的差异。本文从需求和供给的角度切入，重点分析长三角城市群、京津冀城市群以及...,大公,房产,"community/20184/1525417620532-1525417626364.jpg,community/20184/1525417620532-1525417626364.jpg!180x180.png,community/20184/1525417620532-1525417626364.jpg!50x50.png,community/20184/1525417620532-1525417626364.jpg!30x30.png",/1415896108/108756652
id,title,miaosu,user,column,touxiang,link
108757281,深圳到底有多少套房子,01、 深圳的“二次房改”新闻通稿发出来后，很多人都跑过来问安静同样一个问题：未来深圳将供应170万套房，深圳的房价会涨还是跌？ 对于这样的问题，安静已经见怪不峄了。而且，每当楼市有一个新的政策发布出来，大家问的问题基本也都一样。 问的对嘛？其实没错，但是，很多人也许忽略了这个时间...,安静2012,房产,"community/201711/1514441901456-1514441907896.jpg,community/201711/1514441901456-1514441907896.jpg!180x180.png,community/201711/1514441901456-1514441907896.jpg!50x50.png,community/201711/1514441901456-1514441907896.jpg!30x30.png",/1556977636/108757281
id,title,miaosu,user,column,touxiang,link
108743692,黄益平：房地产升级换代有可能成为新经济,2018年6月5日，经济观察报社在北京中国大饭店主办第十五届（2018）中国蓝筹地产年会，众多高规格专家和房企高层汇聚一堂，围绕”城乡进化论——以美好生活为蓝图“主题，从不同的领域和角度，分享各自思考。以下为部分嘉宾演讲实录节选——编者按 演讲者/黄益平北京大学国家发展研究院副院长、央...,经济观察报,房产,"community/20167/1472028683262-1472028683588.jpeg,community/20167/1472028683262-1472028683588.jpeg!180x180.png,community/20167/1472028683262-1472028683588.jpeg!50x50.png,community/20167/1472028683262-1472028683588.jpeg!30x30.png",/3502728586/108743692
id,title,miaosu,user,column,touxiang,link
108740215,深度干货|深圳房价还会涨！,深圳房价还会涨！ 这还用说! 全国最年轻有活力的城市，有最好的企业，最好的经济结构，最好的环境，土地最稀缺…… 好吧，你都知道了，我就不说了! 但我告诉你，你说的这些，在2015年3月前的深圳都有，那时深圳就缺地，那时华为、腾讯等甚多企业就很牛逼，那时深圳的大运会开过城市焕然一新，那时...,亲戚买房,房产,"community/201710/1509506713206-1509506713535.jpg,community/201710/1509506713206-1509506713535.jpg!180x180.png,community/201710/1509506713206-1509506713535.jpg!50x50.png,community/201710/1509506713206-1509506713535.jpg!30x30.png",/3522825622/108740215
id,title,miaosu,user,column,touxiang,link
108697360,不差钱的千亿俱乐部地产玩家为何突然提速,导读 小债留意到龙湖地产将要更名为龙湖集团的一则消息。目前公司更名已获股东大会通过，「龙湖地产有限公司」将更改为「龙湖集团控股有限公司」。经过20余年的发展，龙湖地产从“小而美”逐渐成长为大型房企，如今已在头部房企占有一席之地。除了发展成果，更引人关注的还是龙湖稳健的财务盘面。...,债市观察,房产,"community/20184/1525682304115-1525682306941.png,community/20184/1525682304115-1525682306941.png!180x180.png,community/20184/1525682304115-1525682306941.png!50x50.png,community/20184/1525682304115-1525682306941.png!30x30.png",/6940750704/108697360
id,title,miaosu,user,column,touxiang,link
108707720,未来3折就能买到房，产权分割是降价的终极武器吗？,来源/微信公众号：樱桃大房子（ytdfz8）； 作者：樱桃 1 这几天有个截图在微博上流传盛广，有些敏感我就不贴上来了，大意是； 国家要彻底放弃房地产作为经济支柱的功能了，国税和地税合并也是在想法优化地方经济结构。 目前一线城市的房子流动性已经锁定，二线城市等他们再圈一波后也快接近尾声，...,樱桃小房子,房产,"community/20171/1487903457080-1487903467161.jpg,community/20171/1487903457080-1487903467161.jpg!180x180.png,community/20171/1487903457080-1487903467161.jpg!50x50.png,community/20171/1487903457080-1487903467161.jpg!30x30.png",/1767867125/108707720
id,title,miaosu,user,column,touxiang,link
108712856,如果有人大量抛售北上广房产，会产生蝴蝶效应吗？,如果有人大量抛售北上广房产，会产生蝴蝶效应吗？ 看房价把人逼成啥样了，有的人为了看到房价下跌，真的什么主意都敢出、什么办法都敢想、什么问题都敢问。可不，近日，网上有人问，假如有人大规模抛售已经赚了钱的北上广的房产，会产生蝴蝶效应吗？ 看到这个问题，我的第一感觉就是，这是一个完...,谭浩俊,房产,"community/20180/1517398490535-1517398502454.jpg,community/20180/1517398490535-1517398502454.jpg!180x180.png,community/20180/1517398490535-1517398502454.jpg!50x50.png,community/20180/1517398490535-1517398502454.jpg!30x30.png",/9847622691/108712856
id,title,miaosu,user,column,touxiang,link
108763555,绿色动力环保(01330)：A股的涨停板，我多想你带H股一起飞,"更多港股资讯及独家重磅数据，请点击下载【智通财经APP】<a href=""https://www.zhitongcaijing.com/downloadapp.html"" title=""https://www.zhitongcaijing.com/downloadapp.html"" target=""_blank"" class=""status-link"">网页链接</a> <a href=""http://xueqiu.com/n/今日话题"" target=""_blank"">@今日话题</a> 经过两年多的筹划，6月11日，绿色动力环保终于成功在A股上市，开盘一分钟内直线拉升至涨停，让中签的A股股民直呼痛快。相比之下，港股的绿色动力环保(01330)高开低走，成交额仅...",智通财经app,港股,"community/20167/1470120729825-1494313538818.jpg,community/20167/1470120729825-1494313538818.jpg!180x180.png,community/20167/1470120729825-1494313538818.jpg!50x50.png,community/20167/1470120729825-1494313538818.jpg!30x30.png",/6571616571/108763555
id,title,miaosu,user,column,touxiang,link
108763370,新股解读|“流放”港股的杉杉(01749)，尚能饭否？,"更多港股资讯及独家重磅数据，请点击下载【智通财经APP】<a href=""https://www.zhitongcaijing.com/downloadapp.html"" title=""https://www.zhitongcaijing.com/downloadapp.html"" target=""_blank"" class=""status-link"">网页链接</a> <a href=""http://xueqiu.com/n/今日话题"" target=""_blank"">@今日话题</a> “依靠服装赚钱的时代已经过去了”。这句话出自杉杉品牌(01749)的创始人郑永刚。 对于杉杉来说，时过境迁，留在地上的却是一地鸡毛。作为创始于1989年，拥有近30年历史的服装品...",智通财经app,港股,"community/20167/1470120729825-1494313538818.jpg,community/20167/1470120729825-1494313538818.jpg!180x180.png,community/20167/1470120729825-1494313538818.jpg!50x50.png,community/20167/1470120729825-1494313538818.jpg!30x30.png",/6571616571/108763370
id,title,miaosu,user,column,touxiang,link
108768784,港股IPO简析第57期：怡园酒业 (08146.HK)&杉杉品牌 (01749.HK),"港股IPO简析第57期：怡园酒业 (08146.HK)&amp;杉杉品牌 (01749.HK) <a href=""http://xueqiu.com/S/08146"" target=""_blank"">$怡园酒业(08146)$</a> <a href=""http://xueqiu.com/S/01749"" target=""_blank"">$杉杉品牌(01749)$</a> 公司简介： 杉杉品牌运营的业务主要涉及以FIRS、SHANSHAN及LUBIAM三个品牌在中国设计、推广及销售男士商务正装及商务休闲装，主要面向寻求优质男装产品的男性消费者。 集团主要以FIRS品牌，...",狮山投研FDT,港股,"community/20173/1492238602111-1492238602338.jpeg,community/20173/1492238602111-1492238602338.jpeg!180x180.png,community/20173/1492238602111-1492238602338.jpeg!50x50.png,community/20173/1492238602111-1492238602338.jpeg!30x30.png",/9521835651/108768784
id,title,miaosu,user,column,touxiang,link
108764895,再谈谈抖音做社交,"一个月前写过一个帖子《抖音真的没有可能做社交和通讯？》<a href=""https://xueqiu.com/7607677791/106917765"" title=""https://xueqiu.com/7607677791/106917765"" target=""_blank"" class=""status-link"">网页链接</a>当时探讨抖音做社交甚至即时通讯的可能，看到了很多建设性的观点，但大家总体还是觉得可能性比较小，特别是能做成功的可能性几乎没有。我们现在回头看下一个月之后的抖音。 下图中是一个抖音的首...",秃鹫投资,港股,"community/20173/1493135558964-1493135559348.jpg,community/20173/1493135558964-1493135559348.jpg!180x180.png,community/20173/1493135558964-1493135559348.jpg!50x50.png,community/20173/1493135558964-1493135559348.jpg!30x30.png",/7607677791/108764895
id,title,miaosu,user,column,touxiang,link
108763964,微视陷拖薪负面，腾讯两度进军短视频之难,【摘要】分析认为，当前短视频行业在整体移动互联网用户中渗透率较低，未来1、2年将持续增长。随着用户红利的逐渐结束，真正的市场竞争才开始。 文 | 时代财经 张锐 日前，腾讯旗下短视频平台微视被指拖欠工资，多名微视达人“在线维权”。随后，腾讯官方发布声明澄清4月补贴已于6月2日结算，部分...,时代商见,港股,"community/20174/1495095933068-1495095950304.jpg,community/20174/1495095933068-1495095950304.jpg!180x180.png,community/20174/1495095933068-1495095950304.jpg!50x50.png,community/20174/1495095933068-1495095950304.jpg!30x30.png",/8342237182/108763964
id,title,miaosu,user,column,touxiang,link
108756993,房地产龙头年报透露的2018行动攻略！,摘要：2018年的5月进入盛夏，房地产行业已经光着膀子加油干了。1-5月，碧桂园、恒大、万科、融创、保利、中海、龙湖、华润、绿地、华夏幸福10家龙头企业销售业绩同比平均增长21.5%，继续领跑行业。什么策略指引这些龙头企业取得骄人业绩？今年的市场怎么发展，他们又将有何举措呢？看看他们在2017...,香港中小,港股,"community/20185/1528420029134-1528420029399.jpg,community/20185/1528420029134-1528420029399.jpg!180x180.png,community/20185/1528420029134-1528420029399.jpg!50x50.png,community/20185/1528420029134-1528420029399.jpg!30x30.png",/1034977224/108756993
id,title,miaosu,user,column,touxiang,link
108746570,周黑鸭财务造假了吗？,风险提示：本文基于公开信息进行的基本面分析和讨论，不做任何股票推荐，据此买入，风险自担。周黑鸭上市以来争议非常大，它的店均收入超过了300w，很多人认为是虚高的，财务可能有水分，我开始也是半信半疑，于是做了一些研究，认为周黑鸭并没有造假，在这里分享给大家。1、周黑鸭的供应商供货数...,醉墨轻歌,港股,"community/20146/1404812418011-1404812428922.jpg,community/20146/1404812418011-1404812428922.jpg!180x180.png,community/20146/1404812418011-1404812428922.jpg!50x50.png,community/20146/1404812418011-1404812428922.jpg!30x30.png",/6029248171/108746570
id,title,miaosu,user,column,touxiang,link
108751306,融创中国股东会重点,1，2018销售保守4500-5000亿，利润150，主要利润释放在19年20年预计350亿。2，看宏观，干微观，适应中观。3，现金流比净资产提升更重要。4，乐视投资计提为0。5，回购为了激励团队，不是抬高股价，不要本末倒置。6，首先安全性，其次是发现。7，海南，西安，上海问题不大，持续看好海南。8，文旅...,simple_investment,港股,"community/20184/1526696836243-1526696836565.jpeg,community/20184/1526696836243-1526696836565.jpeg!180x180.png,community/20184/1526696836243-1526696836565.jpeg!50x50.png,community/20184/1526696836243-1526696836565.jpeg!30x30.png",/4358757505/108751306
id,title,miaosu,user,column,touxiang,link
108726908,世纪阳光3.5亿出售上海王的实业，或为后者独立上市做准备,文/纸业内参 作者/冯颖 转载请注明来源“纸业内参（pulpaperinfo）” 阳光纸业公告，2018年6月11日，上海鲁达纸制品拟向山东世纪阳光纸业(公司持有99.9%)及昌乐新迈纸业(公司持有100%)购买上海王的实业96.54%股权，现金总代价人民币3.5亿元。 据悉，目标公司及其附属公司主要从事买卖包装产品及包...,纸业内参,港股,"community/20185/1528621262981-1528621263160.jpg,community/20185/1528621262981-1528621263160.jpg!180x180.png,community/20185/1528621262981-1528621263160.jpg!50x50.png,community/20185/1528621262981-1528621263160.jpg!30x30.png",/7603148878/108726908
id,title,miaosu,user,column,touxiang,link
108744267,【Y模型分析】石药集团（1093）结构不错 上行挑战26港元,"上周四（7日）13：32，Y模型曾点评<a href=""http://xueqiu.com/S/01093"" target=""_blank"">$石药集团(01093)$</a> ：石药集团暂时维持分值75，破25将会考虑调整分值。 后来石药分值有所下调，直至今天分值维持在74分。 今天（12日）13：41，Y模型再次点评石药：石药集团结构还不错，但是量能稍有不足，短期仍然可以关注，上行挑战26港元的压力。（ 量能代表...",窝轮资讯,港股,"community/20182/1521438492932-1521438534589.jpg,community/20182/1521438492932-1521438534589.jpg!180x180.png,community/20182/1521438492932-1521438534589.jpg!50x50.png,community/20182/1521438492932-1521438534589.jpg!30x30.png",/9632408262/108744267
id,title,miaosu,user,column,touxiang,link
108764950,“独角兽”会成为“毒角兽”？,关于这类产品各路大V已经解读了很多，同时出现了许多不一样的声音。这是一个好的现象，相反当市场中一致性预期太强烈时要注意风险，理性的探讨总比盲目的一致性好。 什么是“独角兽”基金？ 什么是CDR? 关于“独角兽”基金的几个关键点： 1.关于“独角兽”基金的一个重中之重的问题在于基金的拿货...,西西里少尉,基金,"community/20185/1528686023992-1528686024304.jpg,community/20185/1528686023992-1528686024304.jpg!180x180.png,community/20185/1528686023992-1528686024304.jpg!50x50.png,community/20185/1528686023992-1528686024304.jpg!30x30.png",/3617034306/108764950
id,title,miaosu,user,column,touxiang,link
108758706,为什么不要购买加杠杆ETF和反向ETF？,随着ETF市场的越来越发达，各种不同的ETF品种也层出不穷。最近几年，受到关注比较多的，比较不同寻常的ETF品种包括：加杠杆ETF（leveraged ETF）和反向ETF（Inverse ETF）。 今天这篇文章，就来为大家好好科普一下这方面的投资知识。 （1）加杠杆ETF 先来讲讲加杠杆ETF。 在充分理解加杠杆ETF之前...,华夏沪深300ETF,基金,"community/20178/1504492844712-1504492850737.jpg,community/20178/1504492844712-1504492850737.jpg!180x180.png,community/20178/1504492844712-1504492850737.jpg!50x50.png,community/20178/1504492844712-1504492850737.jpg!30x30.png",/3951090421/108758706
id,title,miaosu,user,column,touxiang,link
108751902,【猜基金份额，赢壕气红包】券商ETF份额大竞猜，￥2888等你拿！,"<a href=""http://xueqiu.com/S/SH512000"" target=""_blank"">$券商ETF(SH512000)$</a> #猜份额，赢红包# 是时候展示真正的技术了 <img src=""//assets.imedao.com/ugc/images/face/emoji_32_onlook.png"" title=""[围观]"" alt=""[围观]"" height=""24"" /> 最近老铁们对券商妹特别好，大概看到券商指数一直躺在地板上，估值也达到了婴儿底/胎儿底/地心底/金刚底（<img src=""//assets.imedao.com/ugc/images/face/emoji_33_face.png"" title=""[捂脸]"" alt=""[捂脸]"" height=""24"" />），贴心的问候如春风拂面<img src=""//assets.imedao.com/ugc/images/face/emoji_38_flower.png"" title=""[献花花]"" alt=""[献花花]"" height=""24"" />~ 比如<a href=""http://xueqiu.com/n/何意笙箫"" target=""_blank"">@何意笙箫</a> 抢别人家的红包的时候，会@ 券商妹，应该是喊上小妹一起去...",券商ETF,基金,"community/20185/1528421877780-1528421878277.jpg,community/20185/1528421877780-1528421878277.jpg!180x180.png,community/20185/1528421877780-1528421878277.jpg!50x50.png,community/20185/1528421877780-1528421878277.jpg!30x30.png",/7872144979/108751902
id,title,miaosu,user,column,touxiang,link
108755100,炒股太难？或许投个二级债基更好点,自从2015年6月股灾之后，转眼快三年了，我做了一个筛选，从2015年6月15日到2018年5月25日，A股股票中删除这个区间新发的新股，下跌的中位数是55%，所以对于很多投资者而言，炒股并不能赚到钱，相反却是来把辛苦赚的钱来赌没了。今天我们就来讲讲金融产品的定价原理和如何投相当稳定获得的品种。 ...,铁公鸡金融,基金,"community/20157/1440850810064-1440850907343.jpg,community/20157/1440850810064-1440850907343.jpg!180x180.png,community/20157/1440850810064-1440850907343.jpg!50x50.png,community/20157/1440850810064-1440850907343.jpg!30x30.png",/6195589551/108755100
id,title,miaosu,user,column,touxiang,link
108750418,CDR战略配售：爱吃韭菜的独角兽,独角兽，白又白； 小米百度骑上来。 爱吃韭菜和韭菜； 三年不动真可爱。 上周末开始，关于CDR战略配售的消息开始在朋友圈刷屏。包括我自己在内，不少人都收到了银行发送的短信，内容如下： 而在今天（6月11日），已经传出消息，招商完成了一天200亿的销售任务，相当惊人。 虽然之前我们已经写过一...,嘉石大岩资本,基金,"community/20185/1528789138722-1528789158995.png,community/20185/1528789138722-1528789158995.png!180x180.png,community/20185/1528789138722-1528789158995.png!50x50.png,community/20185/1528789138722-1528789158995.png!30x30.png",/2333063199/108750418
id,title,miaosu,user,column,touxiang,link
108702023,独角兽基金开售，市场或将考验3000点？,"上周先扬后抑，整体走平。板块表现上，家电、钢铁、电子、食品表现较好，而受到政策影响的电力设备跌幅居前，此外前期涨幅较大的泛消费商贸、农业、纺织服装跌幅也较大。单周上证50、创业板指数涨幅分别为0.18%、0.12%。 上周五<a href=""http://xueqiu.com/S/SH601138"" target=""_blank"">$工业富联(SH601138)$</a> 上市，本周一<a href=""http://xueqiu.com/S/SZ300750"" target=""_blank"">$宁德时代(SZ300750)$</a> 上市，多只...",超级巴飞特,基金,"community/20180/1515544341467-1515544349348.jpg,community/20180/1515544341467-1515544349348.jpg!180x180.png,community/20180/1515544341467-1515544349348.jpg!50x50.png,community/20180/1515544341467-1515544349348.jpg!30x30.png",/8082119199/108702023
id,title,miaosu,user,column,touxiang,link
